observation_id,date,time,species_guess,scientific_name,rank,taxon_id,coordinates,place,lat_lon,grade,user
252450500,4/30/2017,2017-04-30T09:58:00-06:00,Estrellas Quebradizas,Ophiuroidea,class,48836,"[-85.7999758, 10.9209212]","Bahía Santa Elena, Costa Rica","10.9209212,-85.7999758",needs_id,d_gonzalez
252450498,4/30/2017,2017-04-30T09:58:00-06:00,Erizo Café,Tripneustes depressus,species,67762,"[-85.7999758, 10.9209212]","Bahía Santa Elena, Costa Rica","10.9209212,-85.7999758",needs_id,d_gonzalez
252442171,5/26/2024,2024-05-26T08:26:00-06:00,morena pinta,Muraena lentiginosa,species,85111,"[-85.9544582591, 10.853905667]","Islas Murciélago, Costa Rica","10.853905667,-85.9544582591",research,d_gonzalez
252442170,5/26/2024,2024-05-26T08:23:00-06:00,halcón de coral,Cirrhitichthys oxycephalus,species,132687,"[-85.9544582591, 10.853905667]","Islas Murciélago, Costa Rica","10.853905667,-85.9544582591",research,d_gonzalez
252442167,5/26/2024,2024-05-26T08:23:00-06:00,Señorita herida,Halichoeres chierchiae,species,102035,"[-85.9544582591, 10.853905667]","Islas Murciélago, Costa Rica","10.853905667,-85.9544582591",research,d_gonzalez
252442165,5/26/2024,2024-05-26T10:36:00-06:00,Ángel real,Holacanthus passer,species,56797,"[-85.9544582591, 10.853905667]","Islas Murciélago, Costa Rica","10.853905667,-85.9544582591",research,d_gonzalez
252442160,5/26/2024,2024-05-26T10:35:00-06:00,Flame Sea Cucumber,Cucumaria flamma,species,255772,"[-85.9544582591, 10.853905667]","Islas Murciélago, Costa Rica","10.853905667,-85.9544582591",research,d_gonzalez
252442159,5/26/2024,2024-05-26T10:27:00-06:00,halcón narigón,Oxycirrhites typus,species,121197,"[-85.9544582591, 10.853905667]","Islas Murciélago, Costa Rica","10.853905667,-85.9544582591",research,d_gonzalez
252442155,5/26/2024,2024-05-26T10:27:00-06:00,Botete bonito,Canthigaster punctatissima,species,96714,"[-85.9544582591, 10.853905667]","Islas Murciélago, Costa Rica","10.853905667,-85.9544582591",research,d_gonzalez
252442151,5/26/2024,2024-05-26T10:27:00-06:00,Leptogorgia,Leptogorgia,genus,195584,"[-85.9544582591, 10.853905667]","Islas Murciélago, Costa Rica","10.853905667,-85.9544582591",needs_id,d_gonzalez
252442150,5/26/2024,2024-05-26T10:27:00-06:00,Leptogorgia,Leptogorgia,genus,195584,"[-85.9544582591, 10.853905667]","Islas Murciélago, Costa Rica","10.853905667,-85.9544582591",needs_id,d_gonzalez
252442149,5/26/2024,2024-05-26T10:25:00-06:00,Cabrilla enjambre,Cephalopholis panamensis,species,97000,"[-85.9544582591, 10.853905667]","Islas Murciélago, Costa Rica","10.853905667,-85.9544582591",research,d_gonzalez
252442147,5/26/2024,2024-05-26T10:24:00-06:00,Gorgonia Blanca,Leptogorgia alba,species,195546,"[-85.9544582591, 10.853905667]","Islas Murciélago, Costa Rica","10.853905667,-85.9544582591",needs_id,d_gonzalez
252442144,5/26/2024,2024-05-26T10:22:00-06:00,morena pinta,Muraena lentiginosa,species,85111,"[-85.9544582591, 10.853905667]","Islas Murciélago, Costa Rica","10.853905667,-85.9544582591",needs_id,d_gonzalez
252442142,5/26/2024,2024-05-26T10:16:00-06:00,jabonero moteado,Rypticus bicolor,species,111903,"[-85.9544582591, 10.853905667]","Islas Murciélago, Costa Rica","10.853905667,-85.9544582591",research,d_gonzalez
252442141,5/26/2024,2024-05-26T10:16:00-06:00,Pepino de Mar Rosado Ceniciento,Holothuria fuscocinerea,species,195764,"[-85.9544582591, 10.853905667]","Islas Murciélago, Costa Rica","10.853905667,-85.9544582591",needs_id,d_gonzalez
252442137,5/26/2024,2024-05-26T10:11:00-06:00,Esponja amarilla,Aplysina gerardogreeni,species,1091442,"[-85.9544582591, 10.853905667]","Islas Murciélago, Costa Rica","10.853905667,-85.9544582591",research,d_gonzalez
252442135,5/26/2024,2024-05-26T10:10:00-06:00,Coral Sol,Tubastraea coccinea,species,51802,"[-85.9544582591, 10.853905667]","Islas Murciélago, Costa Rica","10.853905667,-85.9544582591",needs_id,d_gonzalez
252442134,5/26/2024,2024-05-26T10:10:00-06:00,Erizo Bandeado,Diadema mexicanum,species,83298,"[-85.9544582591, 10.853905667]","Islas Murciélago, Costa Rica","10.853905667,-85.9544582591",needs_id,d_gonzalez
252442130,5/26/2024,2024-05-26T08:51:00-06:00,Coral Sol,Tubastraea coccinea,species,51802,"[-85.9544582591, 10.853905667]","Islas Murciélago, Costa Rica","10.853905667,-85.9544582591",needs_id,d_gonzalez
252442129,5/26/2024,2024-05-26T08:51:00-06:00,Hourglass Moray,Muraena clepsydra,species,106237,"[-85.9544582591, 10.853905667]","Islas Murciélago, Costa Rica","10.853905667,-85.9544582591",research,d_gonzalez
252442128,5/26/2024,2024-05-26T08:50:00-06:00,Corales de dedos,Porites,genus,47530,"[-85.9544582591, 10.853905667]","Islas Murciélago, Costa Rica","10.853905667,-85.9544582591",needs_id,d_gonzalez
252442125,5/26/2024,2024-05-26T08:43:00-06:00,Pepino de Mar Rosado Ceniciento,Holothuria fuscocinerea,species,195764,"[-85.9544582591, 10.853905667]","Islas Murciélago, Costa Rica","10.853905667,-85.9544582591",needs_id,d_gonzalez
252442123,5/26/2024,2024-05-26T08:39:00-06:00,Manta voladora,Mobula birostris,species,623966,"[-85.9213088285, 10.9274725084]",Costa Rica,"10.9274725084,-85.9213088285",research,d_gonzalez
252442121,5/26/2024,2024-05-26T08:39:00-06:00,Cabrilla piedrera,Epinephelus labriformis,species,67529,"[-85.9544582591, 10.853905667]","Islas Murciélago, Costa Rica","10.853905667,-85.9544582591",research,d_gonzalez
252442118,5/26/2024,2024-05-26T08:37:00-06:00,serrano guaseta,Serranus psittacinus,species,112499,"[-85.9544582591, 10.853905667]","Islas Murciélago, Costa Rica","10.853905667,-85.9544582591",research,d_gonzalez
252442116,5/26/2024,2024-05-26T08:37:00-06:00,Madre Perla,Pinctada mazatlanica,species,204978,"[-85.9544582591, 10.853905667]","Islas Murciélago, Costa Rica","10.853905667,-85.9544582591",needs_id,d_gonzalez
252442114,5/26/2024,2024-05-26T08:30:00-06:00,Tiburón toro,Carcharhinus leucas,species,84996,"[-85.8922836336, 10.9501970992]",Costa Rica,"10.9501970992,-85.8922836336",research,d_gonzalez
252437613,3/3/2024,2024-03-03T16:06:00-06:00,Jaqueta Acapulqueña,Stegastes acapulcoensis,species,113101,"[-85.751292, 11.025629]","Provincia de Guanacaste, La Cruz, Costa Rica","11.025629,-85.751292",needs_id,d_gonzalez
252437612,3/3/2024,2024-03-03T16:06:00-06:00,Spotted Sharpnose Puffer,Canthigaster punctatissima,species,96714,"[-85.751292, 11.025629]","Provincia de Guanacaste, La Cruz, Costa Rica","11.025629,-85.751292",research,d_gonzalez
252437611,3/3/2024,2024-03-03T16:06:00-06:00,Erizo Bandeado,Diadema mexicanum,species,83298,"[-85.751292, 11.025629]","Provincia de Guanacaste, La Cruz, Costa Rica","11.025629,-85.751292",needs_id,d_gonzalez
252437610,3/3/2024,2024-03-03T16:03:00-06:00,Pepinos de Mar Filtradores,Dendrochirotida,order,49482,"[-85.751292, 11.025629]","Provincia de Guanacaste, La Cruz, Costa Rica","11.025629,-85.751292",needs_id,d_gonzalez
252437608,3/3/2024,2024-03-03T13:01:00-06:00,Sandy Sea Cucumber,Holothuria inornata,species,432888,"[-85.7128096, 10.942263]","Bahía Cuajiniquil, Costa Rica","10.942263,-85.7128096",research,d_gonzalez
252437607,3/3/2024,2024-03-03T15:58:00-06:00,Erizo Marino de Las Rocas,Echinometra vanbrunti,species,195812,"[-85.751292, 11.025629]","Provincia de Guanacaste, La Cruz, Costa Rica","11.025629,-85.751292",needs_id,d_gonzalez
252437606,3/3/2024,2024-03-03T16:03:00-06:00,Bunodosoma grande,Bunodosoma grande,species,736005,"[-85.751292, 11.025629]","Provincia de Guanacaste, La Cruz, Costa Rica","11.025629,-85.751292",research,d_gonzalez
252437605,3/3/2024,2024-03-03T12:36:00-06:00,Corales Coliflor,Pocillopora,genus,60547,"[-85.7128096, 10.942263]","Bahía Cuajiniquil, Costa Rica","10.942263,-85.7128096",needs_id,d_gonzalez
252437604,3/3/2024,2024-03-03T11:51:00-06:00,Castañeta Cola de Tijera,Azurina atrilobata,species,1315937,"[-85.7128096, 10.942263]","Bahía Cuajiniquil, Costa Rica","10.942263,-85.7128096",needs_id,d_gonzalez
252437603,3/3/2024,2024-03-03T11:51:00-06:00,Coral Gigante,Pavona gigantea,species,108980,"[-85.7128096, 10.942263]","Bahía Cuajiniquil, Costa Rica","10.942263,-85.7128096",needs_id,d_gonzalez
252437601,3/3/2024,2024-03-03T11:44:00-06:00,Estrella de mar chispas de chocolate,Nidorellia armata,species,195829,"[-85.7128096, 10.942263]","Bahía Cuajiniquil, Costa Rica","10.942263,-85.7128096",research,d_gonzalez
252437598,3/3/2024,2024-03-03T11:21:00-06:00,Corneta pintada,Fistularia commersonii,species,57399,"[-85.7128096, 10.942263]","Bahía Cuajiniquil, Costa Rica","10.942263,-85.7128096",research,d_gonzalez
252437596,3/3/2024,2024-03-03T11:20:00-06:00,Guineafowl Puffer,Arothron meleagris,species,83318,"[-85.7128096, 10.942263]","Bahía Cuajiniquil, Costa Rica","10.942263,-85.7128096",research,d_gonzalez
252437595,3/3/2024,2024-03-03T11:18:00-06:00,Erizo Bandeado,Diadema mexicanum,species,83298,"[-85.7128096, 10.942263]","Bahía Cuajiniquil, Costa Rica","10.942263,-85.7128096",needs_id,d_gonzalez
252437594,3/3/2024,2024-03-03T16:10:00-06:00,Chiles,Synodontidae,family,49410,"[-85.751292, 11.025629]","Provincia de Guanacaste, La Cruz, Costa Rica","11.025629,-85.751292",needs_id,d_gonzalez
252437593,3/3/2024,2024-03-03T16:10:00-06:00,Pulpos,Octopoda,order,47458,"[-85.751292, 11.025629]","Provincia de Guanacaste, La Cruz, Costa Rica","11.025629,-85.751292",needs_id,d_gonzalez
252332600,3/2/2024,2024-03-02T11:40:00-06:00,Naticidae,Naticidae,family,48923,"[-85.7461548, 10.9737363]","Golfo de Santa Elena, Costa Rica","10.9737363,-85.7461548",needs_id,d_gonzalez
252332599,3/2/2024,2024-03-02T11:31:00-06:00,Caracol barril,Malea ringens,species,244078,"[-85.7461548, 10.9737363]","Golfo de Santa Elena, Costa Rica","10.9737363,-85.7461548",research,d_gonzalez
252332597,3/2/2024,2024-03-02T11:13:00-06:00,Stellamedusa ventana,Stellamedusa ventana,species,779273,"[-85.7461548, 10.9737363]","Golfo de Santa Elena, Costa Rica","10.9737363,-85.7461548",research,d_gonzalez
252332594,3/2/2024,2024-03-02T11:10:00-06:00,Spaghetti Worms,Terebellidae,family,47492,"[-85.7461548, 10.9737363]","Golfo de Santa Elena, Costa Rica","10.9737363,-85.7461548",needs_id,d_gonzalez
252332592,3/2/2024,2024-03-02T11:10:00-06:00,Gusanos Tubícolas,Serpulidae,family,49518,"[-85.7461548, 10.9737363]","Golfo de Santa Elena, Costa Rica","10.9737363,-85.7461548",needs_id,d_gonzalez
252332591,3/2/2024,2024-03-02T11:09:00-06:00,Flame Sea Cucumber,Cucumaria flamma,species,255772,"[-85.7461548, 10.9737363]","Golfo de Santa Elena, Costa Rica","10.9737363,-85.7461548",research,d_gonzalez
252332590,3/2/2024,2024-03-02T11:04:00-06:00,Gusanos Tubícolas,Serpulidae,family,49518,"[-85.7461548, 10.9737363]","Golfo de Santa Elena, Costa Rica","10.9737363,-85.7461548",needs_id,d_gonzalez
252332589,3/2/2024,2024-03-02T09:31:00-06:00,Botrylloides niger,Botrylloides niger,species,800368,"[-85.7461548, 10.9737363]","Golfo de Santa Elena, Costa Rica","10.9737363,-85.7461548",needs_id,d_gonzalez
252332588,3/2/2024,2024-03-02T09:22:00-06:00,Pirosomas,Pyrosoma,genus,51109,"[-85.7461548, 10.9737363]","Golfo de Santa Elena, Costa Rica","10.9737363,-85.7461548",needs_id,d_gonzalez
252332586,3/2/2024,2024-03-02T09:20:00-06:00,Oysters and Allies,Ostreida,order,47583,"[-85.7461548, 10.9737363]","Golfo de Santa Elena, Costa Rica","10.9737363,-85.7461548",needs_id,d_gonzalez
252332585,3/2/2024,2024-03-02T09:20:00-06:00,Coral Sol,Tubastraea coccinea,species,51802,"[-85.7461548, 10.9737363]","Golfo de Santa Elena, Costa Rica","10.9737363,-85.7461548",needs_id,d_gonzalez
252332582,3/2/2024,2024-03-02T09:09:00-06:00,Pirosomas,Pyrosomatida,order,51105,"[-85.7461548, 10.9737363]","Golfo de Santa Elena, Costa Rica","10.9737363,-85.7461548",needs_id,d_gonzalez
252332581,3/2/2024,2024-03-02T09:05:00-06:00,Spaghetti Worms,Terebellidae,family,47492,"[-85.7461548, 10.9737363]","Golfo de Santa Elena, Costa Rica","10.9737363,-85.7461548",needs_id,d_gonzalez
252332580,3/2/2024,2024-03-02T09:04:00-06:00,Erizo de Flor Rosa,Toxopneustes roseus,species,195811,"[-85.7461548, 10.9737363]","Golfo de Santa Elena, Costa Rica","10.9737363,-85.7461548",needs_id,d_gonzalez
252332579,3/2/2024,2024-03-02T09:05:00-06:00,Erizo Punta de Lapiz,Eucidaris thouarsii,species,57294,"[-85.7461548, 10.9737363]","Golfo de Santa Elena, Costa Rica","10.9737363,-85.7461548",needs_id,d_gonzalez
252332578,3/2/2024,2024-03-02T09:03:00-06:00,Blue Sea Star,Phataria unifascialis,species,195833,"[-85.7461548, 10.9737363]","Golfo de Santa Elena, Costa Rica","10.9737363,-85.7461548",research,d_gonzalez
252332577,3/2/2024,2024-03-02T09:00:00-06:00,Gorgonia Blanca,Leptogorgia alba,species,195546,"[-85.7461548, 10.9737363]","Golfo de Santa Elena, Costa Rica","10.9737363,-85.7461548",needs_id,d_gonzalez
252332576,3/2/2024,2024-03-02T08:58:00-06:00,Flame Sea Cucumber,Cucumaria flamma,species,255772,"[-85.7461548, 10.9737363]","Golfo de Santa Elena, Costa Rica","10.9737363,-85.7461548",research,d_gonzalez
252332575,3/2/2024,2024-03-02T09:00:00-06:00,Estrellas Quebradizas,Ophiuroidea,class,48836,"[-85.7461548, 10.9737363]","Golfo de Santa Elena, Costa Rica","10.9737363,-85.7461548",needs_id,d_gonzalez
252332574,3/2/2024,2024-03-02T08:56:00-06:00,Bumpy Jelly,Stellamedusa ventana,species,779273,"[-85.7461548, 10.9737363]","Golfo de Santa Elena, Costa Rica","10.9737363,-85.7461548",research,d_gonzalez
252332572,3/2/2024,2024-03-02T08:53:00-06:00,Cangrejo araña panameño,Stenorhynchus debilis,species,195311,"[-85.7461548, 10.9737363]","Golfo de Santa Elena, Costa Rica","10.9737363,-85.7461548",research,d_gonzalez
252332573,3/2/2024,2024-03-02T08:55:00-06:00,Pirosomas,Pyrosomatida,order,51105,"[-85.7461548, 10.9737363]","Golfo de Santa Elena, Costa Rica","10.9737363,-85.7461548",needs_id,d_gonzalez
252332570,3/2/2024,2024-03-02T08:51:00-06:00,Diosa de puntas rojas,Chromolaichma sedna,species,1230992,"[-85.7461548, 10.9737363]","Golfo de Santa Elena, Costa Rica","10.9737363,-85.7461548",research,d_gonzalez
252332569,3/2/2024,2024-03-02T08:53:00-06:00,Erizo Bandeado,Diadema mexicanum,species,83298,"[-85.7461548, 10.9737363]","Golfo de Santa Elena, Costa Rica","10.9737363,-85.7461548",needs_id,d_gonzalez
252332567,3/2/2024,2024-03-02T11:40:00-06:00,Estrella de Mar Chispas de Chocolate,Nidorellia armata,species,195829,"[-85.7461548, 10.9737363]","Golfo de Santa Elena, Costa Rica","10.9737363,-85.7461548",needs_id,d_gonzalez
252329873,5/25/2024,2024-05-25T10:32:00-06:00,Pennaria disticha,Pennaria disticha,species,195464,"[-85.7125593335, 10.9443855311]","La Cruz, CR-GU, CR","10.9443855311,-85.7125593335",needs_id,d_gonzalez
252329871,5/25/2024,2024-05-25T10:20:00-06:00,Jaquetas,Stegastes,genus,49306,"[-85.7111002118, 10.9437956433]","La Cruz, CR-GU, CR","10.9437956433,-85.7111002118",needs_id,d_gonzalez
252329870,5/25/2024,2024-05-25T10:26:00-06:00,morena clepsidra,Muraena clepsydra,species,106237,"[-85.7129026562, 10.9449754176]","La Cruz, CR-GU, CR","10.9449754176,-85.7129026562",research,d_gonzalez
252329869,5/25/2024,2024-05-25T10:25:00-06:00,Erizo de Flor Rosa,Toxopneustes roseus,species,195811,"[-85.7109285504, 10.9436271037]","La Cruz, CR-GU, CR","10.9436271037,-85.7109285504",needs_id,d_gonzalez
252329868,5/25/2024,2024-05-25T10:19:00-06:00,Erizo de Flor Rosa,Toxopneustes roseus,species,195811,"[-85.711872688, 10.9441327222]","La Cruz, CR-GU, CR","10.9441327222,-85.711872688",needs_id,d_gonzalez
252329867,5/25/2024,2024-05-25T10:18:00-06:00,morena pinta,Muraena lentiginosa,species,85111,"[-85.7133318097, 10.9439641828]","La Cruz, CR-GU, CR","10.9439641828,-85.7133318097",research,d_gonzalez
252329866,5/25/2024,2024-05-25T10:16:00-06:00,Cabrillas Y Chernas,Cephalopholis,genus,49640,"[-85.7129884869, 10.9443855311]","La Cruz, CR-GU, CR","10.9443855311,-85.7129884869",needs_id,d_gonzalez
252329865,5/25/2024,2024-05-25T10:11:00-06:00,Gorgonia Blanca,Leptogorgia alba,species,195546,"[-85.7133318097, 10.9444698006]","La Cruz, CR-GU, CR","10.9444698006,-85.7133318097",needs_id,d_gonzalez
252329862,5/25/2024,2024-05-25T10:11:00-06:00,Ascidea de Birkeland,Rhopalaea birkelandi,species,338499,"[-85.7127309948, 10.9446383397]","La Cruz, CR-GU, CR","10.9446383397,-85.7127309948",research,d_gonzalez
252329861,5/25/2024,2024-05-25T10:07:00-06:00,Toxopneustidae,Toxopneustidae,family,49957,"[-85.7133318097, 10.9449754176]","La Cruz, CR-GU, CR","10.9449754176,-85.7133318097",needs_id,d_gonzalez
252329859,5/25/2024,2024-05-25T08:56:00-06:00,Coral Gigante,Pavona gigantea,species,108980,"[-85.7142759472, 10.9444698006]","La Cruz, CR-GU, CR","10.9444698006,-85.7142759472",needs_id,d_gonzalez
252329858,5/25/2024,2024-05-25T08:55:00-06:00,Erizo de Flor Rosa,Toxopneustes roseus,species,195811,"[-85.7145334393, 10.9453124951]","La Cruz, CR-GU, CR","10.9453124951,-85.7145334393",needs_id,d_gonzalez
252329857,5/25/2024,2024-05-25T08:36:00-06:00,Erizo Punta de Lapiz,Eucidaris thouarsii,species,57294,"[-85.715659543, 10.9461773805]","La Cruz, CR-GU, CR","10.9461773805,-85.715659543",needs_id,d_gonzalez
252329856,5/25/2024,2024-05-25T08:36:00-06:00,Clathria,Clathria,genus,63671,"[-85.7138467938, 10.945059687]","La Cruz, CR-GU, CR","10.945059687,-85.7138467938",needs_id,d_gonzalez
252329855,5/25/2024,2024-05-25T08:54:00-06:00,Coral Gigante,Pavona gigantea,species,108980,"[-85.713085462, 10.9448700611]","La Cruz, CR-GU, CR","10.9448700611,-85.713085462",needs_id,d_gonzalez
252329854,5/25/2024,2024-05-25T08:54:00-06:00,Blue Sea Star,Phataria unifascialis,species,195833,"[-85.7131712927, 10.9448700611]","La Cruz, CR-GU, CR","10.9448700611,-85.7131712927",research,d_gonzalez
252329853,5/25/2024,2024-05-25T08:52:00-06:00,Brown Sea Cucumber,Isostichopus fuscus,species,195747,"[-85.7754379417, 10.8074416368]",,"10.8074416368,-85.7754379417",research,d_gonzalez
252329851,5/25/2024,2024-05-25T08:49:00-06:00,Blue Sea Star,Phataria unifascialis,species,195833,"[-85.7134287847, 10.9447857917]","La Cruz, CR-GU, CR","10.9447857917,-85.7134287847",research,d_gonzalez
252329850,5/25/2024,2024-05-25T08:48:00-06:00,Coral Sol,Tubastraea coccinea,species,51802,"[-85.7136004461, 10.9442801744]","La Cruz, CR-GU, CR","10.9442801744,-85.7136004461",needs_id,d_gonzalez
252329849,5/25/2024,2024-05-25T08:48:00-06:00,Clathria,Clathria,genus,63671,"[-85.711712171, 10.9437745562]","La Cruz, CR-GU, CR","10.9437745562,-85.711712171",needs_id,d_gonzalez
252329847,5/25/2024,2024-05-25T08:48:00-06:00,Erizo Punta de Lapiz,Eucidaris thouarsii,species,57294,"[-85.7145445837, 10.9441959047]","La Cruz, CR-GU, CR","10.9441959047,-85.7145445837",needs_id,d_gonzalez
252329846,5/25/2024,2024-05-25T08:43:00-06:00,Flame Sea Cucumber,Cucumaria flamma,species,255772,"[-85.714566039, 10.9445340915]","La Cruz, CR-GU, CR","10.9445340915,-85.714566039",research,d_gonzalez
252329845,5/25/2024,2024-05-25T08:42:00-06:00,White-spotted Puffer,Arothron hispidus,species,144017,"[-85.7136648157, 10.9435410534]","La Cruz, CR-GU, CR","10.9435410534,-85.7136648157",research,d_gonzalez
252329844,5/25/2024,2024-05-25T08:33:00-06:00,Flame Sea Cucumber,Cucumaria flamma,species,255772,"[-85.7135789827, 10.943609365]","La Cruz, CR-GU, CR","10.943609365,-85.7135789827",research,d_gonzalez
252329843,5/25/2024,2024-05-25T08:29:00-06:00,Erizo de Flor Rosa,Toxopneustes roseus,species,195811,"[-85.713235656, 10.9434089174]","La Cruz, CR-GU, CR","10.9434089174,-85.713235656",needs_id,d_gonzalez
252329842,5/25/2024,2024-05-25T08:29:00-06:00,Anémonas Marinas Y Corales,Anthozoa,class,47533,"[-85.7119052789, 10.9431823257]","La Cruz, CR-GU, CR","10.9431823257,-85.7119052789",needs_id,d_gonzalez
252329840,5/25/2024,2024-05-25T08:27:00-06:00,Estrellas Quebradizas,Ophiuroidea,class,48836,"[-85.7131927353, 10.942897683]","La Cruz, CR-GU, CR","10.942897683,-85.7131927353",needs_id,d_gonzalez
252329839,5/25/2024,2024-05-25T08:27:00-06:00,Erizo Punta de Lapiz,Eucidaris thouarsii,species,57294,"[-85.7106738953, 10.9432034598]","La Cruz, CR-GU, CR","10.9432034598,-85.7106738953",needs_id,d_gonzalez
252329838,5/25/2024,2024-05-25T08:32:00-06:00,Pyramid Sea Star,Pharia pyramidata,species,344899,"[-85.7133083443, 10.9421074776]","La Cruz, CR-GU, CR","10.9421074776,-85.7133083443",research,d_gonzalez
