observation_id,date,time,species_guess,taxon_id,coordinates,place,lat_lon,grade,user,kingdom,phylum,class,order,family,genus,scientific_name,rank
252437601,3/3/2024,2024-03-03T11:44:00-06:00,Estrella de mar chispas de chocolate,195829,"[-85.7128096, 10.942263]","Bahía Cuajiniquil, Costa Rica","10.942263,-85.7128096",research,d_gonzalez,Animalia,Echinodermata,Asteroidea,Valvatida,Oreasteridae,Nidorellia,Nidorellia armata,species
252437598,3/3/2024,2024-03-03T11:21:00-06:00,Corneta pintada,57399,"[-85.7128096, 10.942263]","Bahía Cuajiniquil, Costa Rica","10.942263,-85.7128096",research,d_gonzalez,Animalia,Chordata,Teleostei,Syngnathiformes,Fistulariidae,Fistularia,Fistularia commersonii,species
252437596,3/3/2024,2024-03-03T11:20:00-06:00,Guineafowl Puffer,83318,"[-85.7128096, 10.942263]","Bahía Cuajiniquil, Costa Rica","10.942263,-85.7128096",research,d_gonzalez,Animalia,Chordata,Teleostei,Tetraodontiformes,Tetraodontidae,Arothron,Arothron meleagris,species
252437595,3/3/2024,2024-03-03T11:18:00-06:00,Erizo Bandeado,83298,"[-85.7128096, 10.942263]","Bahía Cuajiniquil, Costa Rica","10.942263,-85.7128096",needs_id,d_gonzalez,Animalia,Echinodermata,Echinoidea,Diadematoida,Diadematidae,Diadema,Diadema mexicanum,species
252437594,3/3/2024,2024-03-03T16:10:00-06:00,Chiles,49410,"[-85.751292, 11.025629]","Provincia de Guanacaste, La Cruz, Costa Rica","11.025629,-85.751292",needs_id,d_gonzalez,Animalia,Chordata,Teleostei,Aulopiformes,Synodontidae,,Synodontidae,family
252437593,3/3/2024,2024-03-03T16:10:00-06:00,Pulpos,47458,"[-85.751292, 11.025629]","Provincia de Guanacaste, La Cruz, Costa Rica","11.025629,-85.751292",needs_id,d_gonzalez,Animalia,Mollusca,Cephalopoda,Octopoda,,,Octopoda,order
252332600,3/2/2024,2024-03-02T11:40:00-06:00,Naticidae,48923,"[-85.7461548, 10.9737363]","Golfo de Santa Elena, Costa Rica","10.9737363,-85.7461548",needs_id,d_gonzalez,Animalia,Mollusca,Gastropoda,Littorinimorpha,Naticidae,,Naticidae,family
252332599,3/2/2024,2024-03-02T11:31:00-06:00,Caracol barril,244078,"[-85.7461548, 10.9737363]","Golfo de Santa Elena, Costa Rica","10.9737363,-85.7461548",research,d_gonzalez,Animalia,Mollusca,Gastropoda,Littorinimorpha,Tonnidae,Malea,Malea ringens,species
252332597,3/2/2024,2024-03-02T11:13:00-06:00,Stellamedusa ventana,779273,"[-85.7461548, 10.9737363]","Golfo de Santa Elena, Costa Rica","10.9737363,-85.7461548",research,d_gonzalez,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Ulmaridae,Stellamedusa,Stellamedusa ventana,species
252332594,3/2/2024,2024-03-02T11:10:00-06:00,Spaghetti Worms,47492,"[-85.7461548, 10.9737363]","Golfo de Santa Elena, Costa Rica","10.9737363,-85.7461548",needs_id,d_gonzalez,Animalia,Annelida,Polychaeta,Terebellida,Terebellidae,,Terebellidae,family
252332592,3/2/2024,2024-03-02T11:10:00-06:00,Gusanos Tubícolas,49518,"[-85.7461548, 10.9737363]","Golfo de Santa Elena, Costa Rica","10.9737363,-85.7461548",needs_id,d_gonzalez,Animalia,Annelida,Polychaeta,Sabellida,Serpulidae,,Serpulidae,family
252332591,3/2/2024,2024-03-02T11:09:00-06:00,Flame Sea Cucumber,255772,"[-85.7461548, 10.9737363]","Golfo de Santa Elena, Costa Rica","10.9737363,-85.7461548",research,d_gonzalez,Animalia,Echinodermata,Holothuroidea,Dendrochirotida,Cucumariidae,Cucumaria,Cucumaria flamma,species
252332590,3/2/2024,2024-03-02T11:04:00-06:00,Gusanos Tubícolas,49518,"[-85.7461548, 10.9737363]","Golfo de Santa Elena, Costa Rica","10.9737363,-85.7461548",needs_id,d_gonzalez,Animalia,Annelida,Polychaeta,Sabellida,Serpulidae,,Serpulidae,family
252332589,3/2/2024,2024-03-02T09:31:00-06:00,Botrylloides niger,800368,"[-85.7461548, 10.9737363]","Golfo de Santa Elena, Costa Rica","10.9737363,-85.7461548",needs_id,d_gonzalez,Animalia,Chordata,Ascidiacea,Stolidobranchia,Styelidae,Botrylloides,Botrylloides niger,species
252332588,3/2/2024,2024-03-02T09:22:00-06:00,Pirosomas,51109,"[-85.7461548, 10.9737363]","Golfo de Santa Elena, Costa Rica","10.9737363,-85.7461548",needs_id,d_gonzalez,Animalia,Chordata,Thaliacea,Pyrosomatida,Pyrosomatidae,Pyrosoma,Pyrosoma,genus
252332586,3/2/2024,2024-03-02T09:20:00-06:00,Oysters and Allies,47583,"[-85.7461548, 10.9737363]","Golfo de Santa Elena, Costa Rica","10.9737363,-85.7461548",needs_id,d_gonzalez,Animalia,Mollusca,Bivalvia,Ostreida,,,Ostreida,order
252332585,3/2/2024,2024-03-02T09:20:00-06:00,Coral Sol,51802,"[-85.7461548, 10.9737363]","Golfo de Santa Elena, Costa Rica","10.9737363,-85.7461548",needs_id,d_gonzalez,Animalia,Cnidaria,Hexacorallia,Scleractinia,Dendrophylliidae,Tubastraea,Tubastraea coccinea,species
252332582,3/2/2024,2024-03-02T09:09:00-06:00,Pirosomas,51105,"[-85.7461548, 10.9737363]","Golfo de Santa Elena, Costa Rica","10.9737363,-85.7461548",needs_id,d_gonzalez,Animalia,Chordata,Thaliacea,Pyrosomatida,,,Pyrosomatida,order
252332581,3/2/2024,2024-03-02T09:05:00-06:00,Spaghetti Worms,47492,"[-85.7461548, 10.9737363]","Golfo de Santa Elena, Costa Rica","10.9737363,-85.7461548",needs_id,d_gonzalez,Animalia,Annelida,Polychaeta,Terebellida,Terebellidae,,Terebellidae,family
252332580,3/2/2024,2024-03-02T09:04:00-06:00,Erizo de Flor Rosa,195811,"[-85.7461548, 10.9737363]","Golfo de Santa Elena, Costa Rica","10.9737363,-85.7461548",needs_id,d_gonzalez,Animalia,Echinodermata,Echinoidea,Camarodonta,Toxopneustidae,Toxopneustes,Toxopneustes roseus,species
252332579,3/2/2024,2024-03-02T09:05:00-06:00,Erizo Punta de Lapiz,57294,"[-85.7461548, 10.9737363]","Golfo de Santa Elena, Costa Rica","10.9737363,-85.7461548",needs_id,d_gonzalez,Animalia,Echinodermata,Echinoidea,Cidaroida,Cidaridae,Eucidaris,Eucidaris thouarsii,species
252332578,3/2/2024,2024-03-02T09:03:00-06:00,Blue Sea Star,195833,"[-85.7461548, 10.9737363]","Golfo de Santa Elena, Costa Rica","10.9737363,-85.7461548",research,d_gonzalez,Animalia,Echinodermata,Asteroidea,Valvatida,Ophidiasteridae,Phataria,Phataria unifascialis,species
252332577,3/2/2024,2024-03-02T09:00:00-06:00,Gorgonia Blanca,195546,"[-85.7461548, 10.9737363]","Golfo de Santa Elena, Costa Rica","10.9737363,-85.7461548",needs_id,d_gonzalez,Animalia,Cnidaria,Octocorallia,Malacalcyonacea,Gorgoniidae,Leptogorgia,Leptogorgia alba,species
252332576,3/2/2024,2024-03-02T08:58:00-06:00,Flame Sea Cucumber,255772,"[-85.7461548, 10.9737363]","Golfo de Santa Elena, Costa Rica","10.9737363,-85.7461548",research,d_gonzalez,Animalia,Echinodermata,Holothuroidea,Dendrochirotida,Cucumariidae,Cucumaria,Cucumaria flamma,species
252332575,3/2/2024,2024-03-02T09:00:00-06:00,Estrellas Quebradizas,48836,"[-85.7461548, 10.9737363]","Golfo de Santa Elena, Costa Rica","10.9737363,-85.7461548",needs_id,d_gonzalez,Animalia,Echinodermata,Ophiuroidea,,,,Ophiuroidea,class
252332574,3/2/2024,2024-03-02T08:56:00-06:00,Bumpy Jelly,779273,"[-85.7461548, 10.9737363]","Golfo de Santa Elena, Costa Rica","10.9737363,-85.7461548",research,d_gonzalez,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Ulmaridae,Stellamedusa,Stellamedusa ventana,species
252332572,3/2/2024,2024-03-02T08:53:00-06:00,Cangrejo araña panameño,195311,"[-85.7461548, 10.9737363]","Golfo de Santa Elena, Costa Rica","10.9737363,-85.7461548",research,d_gonzalez,Animalia,Arthropoda,Malacostraca,Decapoda,Inachoididae,Stenorhynchus,Stenorhynchus debilis,species
252332573,3/2/2024,2024-03-02T08:55:00-06:00,Pirosomas,51105,"[-85.7461548, 10.9737363]","Golfo de Santa Elena, Costa Rica","10.9737363,-85.7461548",needs_id,d_gonzalez,Animalia,Chordata,Thaliacea,Pyrosomatida,,,Pyrosomatida,order
252332570,3/2/2024,2024-03-02T08:51:00-06:00,Diosa de puntas rojas,1230992,"[-85.7461548, 10.9737363]","Golfo de Santa Elena, Costa Rica","10.9737363,-85.7461548",research,d_gonzalez,Animalia,Mollusca,Gastropoda,Nudibranchia,Chromodorididae,Chromolaichma,Chromolaichma sedna,species
252332569,3/2/2024,2024-03-02T08:53:00-06:00,Erizo Bandeado,83298,"[-85.7461548, 10.9737363]","Golfo de Santa Elena, Costa Rica","10.9737363,-85.7461548",needs_id,d_gonzalez,Animalia,Echinodermata,Echinoidea,Diadematoida,Diadematidae,Diadema,Diadema mexicanum,species
252332567,3/2/2024,2024-03-02T11:40:00-06:00,Estrella de Mar Chispas de Chocolate,195829,"[-85.7461548, 10.9737363]","Golfo de Santa Elena, Costa Rica","10.9737363,-85.7461548",needs_id,d_gonzalez,Animalia,Echinodermata,Asteroidea,Valvatida,Oreasteridae,Nidorellia,Nidorellia armata,species
252329873,5/25/2024,2024-05-25T10:32:00-06:00,Pennaria disticha,195464,"[-85.7125593335, 10.9443855311]","La Cruz, CR-GU, CR","10.9443855311,-85.7125593335",needs_id,d_gonzalez,Animalia,Cnidaria,Hydrozoa,Anthoathecata,Pennariidae,Pennaria,Pennaria disticha,species
252329871,5/25/2024,2024-05-25T10:20:00-06:00,Jaquetas,49306,"[-85.7111002118, 10.9437956433]","La Cruz, CR-GU, CR","10.9437956433,-85.7111002118",needs_id,d_gonzalez,Animalia,Chordata,Teleostei,Ovalentaria incertae sedis,Pomacentridae,Stegastes,Stegastes,genus
252329870,5/25/2024,2024-05-25T10:26:00-06:00,morena clepsidra,106237,"[-85.7129026562, 10.9449754176]","La Cruz, CR-GU, CR","10.9449754176,-85.7129026562",research,d_gonzalez,Animalia,Chordata,Teleostei,Anguilliformes,Muraenidae,Muraena,Muraena clepsydra,species
252329869,5/25/2024,2024-05-25T10:25:00-06:00,Erizo de Flor Rosa,195811,"[-85.7109285504, 10.9436271037]","La Cruz, CR-GU, CR","10.9436271037,-85.7109285504",needs_id,d_gonzalez,Animalia,Echinodermata,Echinoidea,Camarodonta,Toxopneustidae,Toxopneustes,Toxopneustes roseus,species
252329868,5/25/2024,2024-05-25T10:19:00-06:00,Erizo de Flor Rosa,195811,"[-85.711872688, 10.9441327222]","La Cruz, CR-GU, CR","10.9441327222,-85.711872688",needs_id,d_gonzalez,Animalia,Echinodermata,Echinoidea,Camarodonta,Toxopneustidae,Toxopneustes,Toxopneustes roseus,species
252329867,5/25/2024,2024-05-25T10:18:00-06:00,morena pinta,85111,"[-85.7133318097, 10.9439641828]","La Cruz, CR-GU, CR","10.9439641828,-85.7133318097",research,d_gonzalez,Animalia,Chordata,Teleostei,Anguilliformes,Muraenidae,Muraena,Muraena lentiginosa,species
252329866,5/25/2024,2024-05-25T10:16:00-06:00,Cabrillas Y Chernas,49640,"[-85.7129884869, 10.9443855311]","La Cruz, CR-GU, CR","10.9443855311,-85.7129884869",needs_id,d_gonzalez,Animalia,Chordata,Teleostei,Perciformes,Epinephelidae,Cephalopholis,Cephalopholis,genus
252329865,5/25/2024,2024-05-25T10:11:00-06:00,Gorgonia Blanca,195546,"[-85.7133318097, 10.9444698006]","La Cruz, CR-GU, CR","10.9444698006,-85.7133318097",needs_id,d_gonzalez,Animalia,Cnidaria,Octocorallia,Malacalcyonacea,Gorgoniidae,Leptogorgia,Leptogorgia alba,species
252329862,5/25/2024,2024-05-25T10:11:00-06:00,Ascidea de Birkeland,338499,"[-85.7127309948, 10.9446383397]","La Cruz, CR-GU, CR","10.9446383397,-85.7127309948",research,d_gonzalez,Animalia,Chordata,Ascidiacea,Aplousobranchia,Diazonidae,Rhopalaea,Rhopalaea birkelandi,species
252329861,5/25/2024,2024-05-25T10:07:00-06:00,Toxopneustidae,49957,"[-85.7133318097, 10.9449754176]","La Cruz, CR-GU, CR","10.9449754176,-85.7133318097",needs_id,d_gonzalez,Animalia,Echinodermata,Echinoidea,Camarodonta,Toxopneustidae,,Toxopneustidae,family
252329859,5/25/2024,2024-05-25T08:56:00-06:00,Coral Gigante,108980,"[-85.7142759472, 10.9444698006]","La Cruz, CR-GU, CR","10.9444698006,-85.7142759472",needs_id,d_gonzalez,Animalia,Cnidaria,Hexacorallia,Scleractinia,Agariciidae,Pavona,Pavona gigantea,species
252329858,5/25/2024,2024-05-25T08:55:00-06:00,Erizo de Flor Rosa,195811,"[-85.7145334393, 10.9453124951]","La Cruz, CR-GU, CR","10.9453124951,-85.7145334393",needs_id,d_gonzalez,Animalia,Echinodermata,Echinoidea,Camarodonta,Toxopneustidae,Toxopneustes,Toxopneustes roseus,species
252329857,5/25/2024,2024-05-25T08:36:00-06:00,Erizo Punta de Lapiz,57294,"[-85.715659543, 10.9461773805]","La Cruz, CR-GU, CR","10.9461773805,-85.715659543",needs_id,d_gonzalez,Animalia,Echinodermata,Echinoidea,Cidaroida,Cidaridae,Eucidaris,Eucidaris thouarsii,species
252329856,5/25/2024,2024-05-25T08:36:00-06:00,Clathria,63671,"[-85.7138467938, 10.945059687]","La Cruz, CR-GU, CR","10.945059687,-85.7138467938",needs_id,d_gonzalez,Animalia,Porifera,Demospongiae,Poecilosclerida,Microcionidae,Clathria,Clathria,genus
252329855,5/25/2024,2024-05-25T08:54:00-06:00,Coral Gigante,108980,"[-85.713085462, 10.9448700611]","La Cruz, CR-GU, CR","10.9448700611,-85.713085462",needs_id,d_gonzalez,Animalia,Cnidaria,Hexacorallia,Scleractinia,Agariciidae,Pavona,Pavona gigantea,species
252329854,5/25/2024,2024-05-25T08:54:00-06:00,Blue Sea Star,195833,"[-85.7131712927, 10.9448700611]","La Cruz, CR-GU, CR","10.9448700611,-85.7131712927",research,d_gonzalez,Animalia,Echinodermata,Asteroidea,Valvatida,Ophidiasteridae,Phataria,Phataria unifascialis,species
252329853,5/25/2024,2024-05-25T08:52:00-06:00,Brown Sea Cucumber,195747,"[-85.7754379417, 10.8074416368]",,"10.8074416368,-85.7754379417",research,d_gonzalez,Animalia,Echinodermata,Holothuroidea,Synallactida,Stichopodidae,Isostichopus,Isostichopus fuscus,species
252329851,5/25/2024,2024-05-25T08:49:00-06:00,Blue Sea Star,195833,"[-85.7134287847, 10.9447857917]","La Cruz, CR-GU, CR","10.9447857917,-85.7134287847",research,d_gonzalez,Animalia,Echinodermata,Asteroidea,Valvatida,Ophidiasteridae,Phataria,Phataria unifascialis,species
252329850,5/25/2024,2024-05-25T08:48:00-06:00,Coral Sol,51802,"[-85.7136004461, 10.9442801744]","La Cruz, CR-GU, CR","10.9442801744,-85.7136004461",needs_id,d_gonzalez,Animalia,Cnidaria,Hexacorallia,Scleractinia,Dendrophylliidae,Tubastraea,Tubastraea coccinea,species
252329849,5/25/2024,2024-05-25T08:48:00-06:00,Clathria,63671,"[-85.711712171, 10.9437745562]","La Cruz, CR-GU, CR","10.9437745562,-85.711712171",needs_id,d_gonzalez,Animalia,Porifera,Demospongiae,Poecilosclerida,Microcionidae,Clathria,Clathria,genus
252329847,5/25/2024,2024-05-25T08:48:00-06:00,Erizo Punta de Lapiz,57294,"[-85.7145445837, 10.9441959047]","La Cruz, CR-GU, CR","10.9441959047,-85.7145445837",needs_id,d_gonzalez,Animalia,Echinodermata,Echinoidea,Cidaroida,Cidaridae,Eucidaris,Eucidaris thouarsii,species
252329846,5/25/2024,2024-05-25T08:43:00-06:00,Flame Sea Cucumber,255772,"[-85.714566039, 10.9445340915]","La Cruz, CR-GU, CR","10.9445340915,-85.714566039",research,d_gonzalez,Animalia,Echinodermata,Holothuroidea,Dendrochirotida,Cucumariidae,Cucumaria,Cucumaria flamma,species
252329845,5/25/2024,2024-05-25T08:42:00-06:00,White-spotted Puffer,144017,"[-85.7136648157, 10.9435410534]","La Cruz, CR-GU, CR","10.9435410534,-85.7136648157",research,d_gonzalez,Animalia,Chordata,Teleostei,Tetraodontiformes,Tetraodontidae,Arothron,Arothron hispidus,species
252329844,5/25/2024,2024-05-25T08:33:00-06:00,Flame Sea Cucumber,255772,"[-85.7135789827, 10.943609365]","La Cruz, CR-GU, CR","10.943609365,-85.7135789827",research,d_gonzalez,Animalia,Echinodermata,Holothuroidea,Dendrochirotida,Cucumariidae,Cucumaria,Cucumaria flamma,species
252329843,5/25/2024,2024-05-25T08:29:00-06:00,Erizo de Flor Rosa,195811,"[-85.713235656, 10.9434089174]","La Cruz, CR-GU, CR","10.9434089174,-85.713235656",needs_id,d_gonzalez,Animalia,Echinodermata,Echinoidea,Camarodonta,Toxopneustidae,Toxopneustes,Toxopneustes roseus,species
252329842,5/25/2024,2024-05-25T08:29:00-06:00,Anémonas Marinas Y Corales,47533,"[-85.7119052789, 10.9431823257]","La Cruz, CR-GU, CR","10.9431823257,-85.7119052789",needs_id,d_gonzalez,Animalia,Cnidaria,,,,,Anthozoa,class
252329840,5/25/2024,2024-05-25T08:27:00-06:00,Estrellas Quebradizas,48836,"[-85.7131927353, 10.942897683]","La Cruz, CR-GU, CR","10.942897683,-85.7131927353",needs_id,d_gonzalez,Animalia,Echinodermata,Ophiuroidea,,,,Ophiuroidea,class
252329839,5/25/2024,2024-05-25T08:27:00-06:00,Erizo Punta de Lapiz,57294,"[-85.7106738953, 10.9432034598]","La Cruz, CR-GU, CR","10.9432034598,-85.7106738953",needs_id,d_gonzalez,Animalia,Echinodermata,Echinoidea,Cidaroida,Cidaridae,Eucidaris,Eucidaris thouarsii,species
252329838,5/25/2024,2024-05-25T08:32:00-06:00,Pyramid Sea Star,344899,"[-85.7133083443, 10.9421074776]","La Cruz, CR-GU, CR","10.9421074776,-85.7133083443",research,d_gonzalez,Animalia,Echinodermata,Asteroidea,Valvatida,Ophidiasteridae,Pharia,Pharia pyramidata,species
252326732,5/25/2024,,Ascidia sideralis,1317119,"[-85.7120274141, 10.9448841131]","La Cruz, CR-GU, CR","10.9448841131,-85.7120274141",needs_id,d_gonzalez,Animalia,Chordata,Ascidiacea,Phlebobranchia,Ascidiidae,Ascidia,Ascidia sideralis,species
252326730,5/25/2024,,Ascidia sideralis,1317119,"[-85.71151243, 10.9445470351]","La Cruz, CR-GU, CR","10.9445470351,-85.71151243",needs_id,d_gonzalez,Animalia,Chordata,Ascidiacea,Phlebobranchia,Ascidiidae,Ascidia,Ascidia sideralis,species
252326729,5/25/2024,,Ascidea de Birkeland,338499,"[-85.7117699221, 10.9445470351]","La Cruz, CR-GU, CR","10.9445470351,-85.7117699221",needs_id,d_gonzalez,Animalia,Chordata,Ascidiacea,Aplousobranchia,Diazonidae,Rhopalaea,Rhopalaea birkelandi,species
252326728,5/25/2024,,Coral Sol,51802,"[-85.7117699221, 10.9442942264]","La Cruz, CR-GU, CR","10.9442942264,-85.7117699221",needs_id,d_gonzalez,Animalia,Cnidaria,Hexacorallia,Scleractinia,Dendrophylliidae,Tubastraea,Tubastraea coccinea,species
252326726,5/25/2024,,Coral Sol,51802,"[-85.71151243, 10.9447155742]","La Cruz, CR-GU, CR","10.9447155742,-85.71151243",needs_id,d_gonzalez,Animalia,Cnidaria,Hexacorallia,Scleractinia,Dendrophylliidae,Tubastraea,Tubastraea coccinea,species
252326724,5/25/2024,,Coral Sol,51802,"[-85.7115982607, 10.9445470351]","La Cruz, CR-GU, CR","10.9445470351,-85.7115982607",needs_id,d_gonzalez,Animalia,Cnidaria,Hexacorallia,Scleractinia,Dendrophylliidae,Tubastraea,Tubastraea coccinea,species
252326723,5/25/2024,,Telmatactis,195592,"[-85.7112549379, 10.9445470351]","La Cruz, CR-GU, CR","10.9445470351,-85.7112549379",needs_id,d_gonzalez,Animalia,Cnidaria,Hexacorallia,Actiniaria,Andvakiidae,Telmatactis,Telmatactis,genus
252326722,5/25/2024,,Coral Gigante,108980,"[-85.7115982607, 10.9447155742]","La Cruz, CR-GU, CR","10.9447155742,-85.7115982607",needs_id,d_gonzalez,Animalia,Cnidaria,Hexacorallia,Scleractinia,Agariciidae,Pavona,Pavona gigantea,species
252326721,5/25/2024,,Octopus,47456,"[-85.7112549379, 10.9446313047]","La Cruz, CR-GU, CR","10.9446313047,-85.7112549379",needs_id,d_gonzalez,Animalia,Mollusca,Cephalopoda,Octopoda,Octopodidae,Octopus,Octopus,genus
252326719,5/25/2024,,Octopus,47456,"[-85.7113407686, 10.9442942264]","La Cruz, CR-GU, CR","10.9442942264,-85.7113407686",needs_id,d_gonzalez,Animalia,Mollusca,Cephalopoda,Octopoda,Octopodidae,Octopus,Octopus,genus
252326718,5/25/2024,,Clathria,63671,"[-85.7111691072, 10.944378496]","La Cruz, CR-GU, CR","10.944378496,-85.7111691072",needs_id,d_gonzalez,Animalia,Porifera,Demospongiae,Poecilosclerida,Microcionidae,Clathria,Clathria,genus
252326717,5/25/2024,,Erizo Punta de Lapiz,57294,"[-85.7112549379, 10.9445470351]","La Cruz, CR-GU, CR","10.9445470351,-85.7112549379",needs_id,d_gonzalez,Animalia,Echinodermata,Echinoidea,Cidaroida,Cidaridae,Eucidaris,Eucidaris thouarsii,species
252326716,5/25/2024,,Erizo Punta de Lapiz,57294,"[-85.7111690994, 10.9444832582]","La Cruz, CR-GU, CR","10.9444832582,-85.7111690994",needs_id,d_gonzalez,Animalia,Echinodermata,Echinoidea,Cidaroida,Cidaridae,Eucidaris,Eucidaris thouarsii,species
252326714,5/25/2024,,Clathria,63671,"[-85.711254934, 10.9445993773]","La Cruz, CR-GU, CR","10.9445993773,-85.711254934",needs_id,d_gonzalez,Animalia,Porifera,Demospongiae,Poecilosclerida,Microcionidae,Clathria,Clathria,genus
252326713,5/25/2024,,Erizo Punta de Lapiz,57294,"[-85.7108257727, 10.9439458208]","La Cruz, CR-GU, CR","10.9439458208,-85.7108257727",needs_id,d_gonzalez,Animalia,Echinodermata,Echinoidea,Cidaroida,Cidaridae,Eucidaris,Eucidaris thouarsii,species
252326712,5/25/2024,,Pez erizo pecoso,52313,"[-85.7109974302, 10.9439982774]","La Cruz, CR-GU, CR","10.9439982774,-85.7109974302",research,d_gonzalez,Animalia,Chordata,Teleostei,Tetraodontiformes,Diodontidae,Diodon,Diodon hystrix,species
252326711,5/25/2024,,Cabrillas Y Chernas,49640,"[-85.7112549183, 10.9441509139]","La Cruz, CR-GU, CR","10.9441509139,-85.7112549183",needs_id,d_gonzalez,Animalia,Chordata,Teleostei,Perciformes,Epinephelidae,Cephalopholis,Cephalopholis,genus
252326710,5/25/2024,,Erizo Cojín,195788,"[-85.7112549144, 10.9436135041]","La Cruz, CR-GU, CR","10.9436135041,-85.7112549144",needs_id,d_gonzalez,Animalia,Echinodermata,Echinoidea,Diadematoida,Diadematidae,Astropyga,Astropyga pulvinata,species
252321565,3/2/2024,,Myriopathes panamensis,195531,"[-85.7125955269, 10.9433763512]","La Cruz, CR-GU, CR","10.9433763512,-85.7125955269",needs_id,d_gonzalez,Animalia,Cnidaria,Hexacorallia,Antipatharia,Myriopathidae,Myriopathes,Myriopathes panamensis,species
